sample_id,source_mat_id,url_handle_resolution,portal_url,sample_attribution,nsmp_consignment,date_provided,project_title,bioplatforms_project_code,bioplatforms_dataset_id,dataset_url_resolution,related_data,bioplatforms_project_doi,bioplatforms_project_ncbi_umbrellabioproject_id,bioplatforms_project,funding_agency,note,distributed to,ncbi_bioproject_accession_number,ncbi_biosample_accession_number
102.100.100/703593,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703594,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703595,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703596,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703597,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703598,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703599,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703600,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703601,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703602,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703603,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703604,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703605,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703606,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703607,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703608,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703609,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703610,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703611,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703612,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703613,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703614,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703615,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703616,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703617,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703618,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703619,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703620,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703621,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703622,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703623,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703624,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703625,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703626,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703627,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703628,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703629,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703630,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703631,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703632,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703633,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703634,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703635,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703636,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703637,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703638,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703639,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703640,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703641,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703642,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703643,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703644,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703645,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703646,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703647,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703648,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703649,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703650,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703651,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703652,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703653,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703654,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703655,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703656,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703657,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703658,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703659,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703660,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703661,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703662,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703663,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703664,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703665,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703666,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703667,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703668,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703669,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703670,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703671,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703672,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703673,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703674,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703675,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703676,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703677,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703678,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703679,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703680,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703681,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703682,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703683,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703684,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703685,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703686,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703687,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703688,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703689,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703690,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703691,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703692,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703693,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703694,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703695,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703696,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703697,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703698,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703699,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703700,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703701,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703702,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703703,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703704,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703705,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703706,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703707,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703708,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703709,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703710,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703711,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703712,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703713,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
102.100.100/703714,,,,NSMP,,29/4/2025,National Soil Monitoring Program (NSMP),,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Australian Microbiome Initiative (AM),Australian Microbiome Initiative; ,,NSMP,,
